"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
5.770869695E3,3.094407217E1,-8.070798274E1,1.102837241E4,2.442899933E2,1.993000031E2,1.000000000E1,1.400000000E1
5.771862673E3,3.094199656E1,-8.070882127E1,1.102736822E4,2.438600006E2,1.995000000E2,1.050000000E1,1.500000000E1
5.772860095E3,3.093992115E1,-8.070966717E1,1.102836402E4,2.438300018E2,1.995000000E2,1.000000000E1,1.400000000E1
5.773870661E3,3.093785623E1,-8.071050880E1,1.102735984E4,2.437899933E2,1.995000000E2,1.000000000E1,1.400000000E1
5.774858533E3,3.093579344E1,-8.071134883E1,1.102535567E4,2.438499908E2,1.995000000E2,1.000000000E1,1.400000000E1
5.775856026E3,3.093372039E1,-8.071219423E1,1.102635148E4,2.436899872E2,1.996000061E2,1.000000000E1,1.400000000E1
5.776857275E3,3.093164935E1,-8.071303577E1,1.102434729E4,2.435299988E2,1.996000061E2,1.000000000E1,1.500000000E1
5.777858365E3,3.092956846E1,-8.071388218E1,1.102834309E4,2.440199890E2,1.993000031E2,1.000000000E1,1.400000000E1
5.778856637E3,3.092749004E1,-8.071473219E1,1.103233889E4,2.439799957E2,1.993999939E2,1.050000000E1,1.400000000E1
5.779857121E3,3.092542562E1,-8.071559552E1,1.103333467E4,2.438600006E2,1.996000061E2,1.050000000E1,1.500000000E1
5.780862929E3,3.092335948E1,-8.071646171E1,1.103433045E4,2.438600006E2,1.996000061E2,1.050000000E1,1.400000000E1
5.781853251E3,3.092128638E1,-8.071732286E1,1.103532623E4,2.441499939E2,1.995000000E2,1.050000000E1,1.400000000E1
5.782861264E3,3.091921220E1,-8.071819165E1,1.103932200E4,2.440000000E2,1.995000000E2,1.050000000E1,1.400000000E1
5.783862984E3,3.091715159E1,-8.071905465E1,1.103931780E4,2.438899994E2,1.995000000E2,1.050000000E1,1.400000000E1
5.784848827E3,3.091509195E1,-8.071989954E1,1.103831363E4,2.436599884E2,1.996999969E2,1.000000000E1,1.400000000E1
5.785858677E3,3.091303109E1,-8.072075819E1,1.103730943E4,2.437999878E2,1.998000031E2,1.000000000E1,1.400000000E1
5.786852148E3,3.091097329E1,-8.072162580E1,1.103430523E4,2.435299988E2,1.998999939E2,1.000000000E1,1.400000000E1
5.787854982E3,3.090890007E1,-8.072247539E1,1.103230104E4,2.441299896E2,1.998999939E2,1.000000000E1,1.400000000E1
5.788857147E3,3.090682098E1,-8.072333705E1,1.103129682E4,2.447099915E2,1.998999939E2,1.000000000E1,1.400000000E1
5.789860618E3,3.090474411E1,-8.072420608E1,1.102829259E4,2.446799927E2,1.998000031E2,1.000000000E1,1.300000000E1
5.790860989E3,3.090266665E1,-8.072506648E1,1.102628837E4,2.442299957E2,1.996999969E2,1.000000000E1,1.300000000E1
5.791864348E3,3.090059318E1,-8.072591440E1,1.102328419E4,2.437299957E2,1.996000061E2,1.000000000E1,1.300000000E1
5.792861286E3,3.089852528E1,-8.072675426E1,1.102128003E4,2.441199951E2,1.995000000E2,9.500000000E0,1.300000000E1
5.793863146E3,3.089644556E1,-8.072760243E1,1.101927584E4,2.447899933E2,1.993999939E2,1.000000000E1,1.300000000E1
5.794860171E3,3.089436249E1,-8.072844992E1,1.102027165E4,2.445999908E2,1.993999939E2,1.000000000E1,1.300000000E1
5.795862546E3,3.089228617E1,-8.072930303E1,1.102126745E4,2.443699951E2,1.993999939E2,1.000000000E1,1.300000000E1
5.796859497E3,3.089021052E1,-8.073015950E1,1.102126326E4,2.440499878E2,1.996000061E2,1.000000000E1,1.400000000E1
5.797863819E3,3.088813818E1,-8.073101118E1,1.102025907E4,2.439099884E2,1.996999969E2,9.500000000E0,1.300000000E1
5.798862118E3,3.088606801E1,-8.073188181E1,1.102225486E4,2.440899963E2,1.996999969E2,1.050000000E1,1.400000000E1
5.799855245E3,3.088399726E1,-8.073275294E1,1.102025064E4,2.440199890E2,1.996999969E2,1.050000000E1,1.400000000E1
5.800862771E3,3.088192652E1,-8.073361586E1,1.102024644E4,2.434599915E2,1.996999969E2,1.000000000E1,1.400000000E1
5.801859106E3,3.087986616E1,-8.073447869E1,1.102024225E4,2.428999939E2,1.996999969E2,1.000000000E1,1.400000000E1
5.802854369E3,3.087780333E1,-8.073533809E1,1.102123807E4,2.429599915E2,1.996999969E2,1.000000000E1,1.300000000E1
5.803848566E3,3.087574993E1,-8.073617829E1,1.102023394E4,2.426499939E2,1.996000061E2,1.000000000E1,1.300000000E1
5.804857224E3,3.087369238E1,-8.073703308E1,1.102022978E4,2.430999908E2,1.996000061E2,1.000000000E1,1.300000000E1
5.805863831E3,3.087164573E1,-8.073789909E1,1.101822560E4,2.425699921E2,1.996999969E2,1.000000000E1,1.300000000E1
5.806855505E3,3.086959556E1,-8.073876042E1,1.101922144E4,2.426399994E2,1.996999969E2,1.050000000E1,1.400000000E1
5.807862033E3,3.086754187E1,-8.073961646E1,1.101821728E4,2.427299957E2,1.996000061E2,1.050000000E1,1.300000000E1
5.808859313E3,3.086548336E1,-8.074046119E1,1.101821314E4,2.426899872E2,1.995000000E2,1.050000000E1,1.300000000E1
5.809859344E3,3.086342292E1,-8.074130684E1,1.101720899E4,2.428199921E2,1.995000000E2,1.100000000E1,1.300000000E1
5.810865166E3,3.086135259E1,-8.074214654E1,1.101520485E4,2.432399902E2,1.995000000E2,1.050000000E1,1.300000000E1
5.811860254E3,3.085928163E1,-8.074300191E1,1.101320067E4,2.437200012E2,1.995000000E2,1.050000000E1,1.300000000E1
5.812856806E3,3.085720988E1,-8.074385008E1,1.101119651E4,2.439299927E2,1.995000000E2,1.050000000E1,1.300000000E1
5.813856343E3,3.085514047E1,-8.074470503E1,1.101119234E4,2.433899994E2,1.993999939E2,1.050000000E1,1.300000000E1
5.814871563E3,3.085306372E1,-8.074554741E1,1.101018818E4,2.436799927E2,1.993000031E2,1.100000000E1,1.400000000E1
5.815866577E3,3.085099356E1,-8.074637881E1,1.100818406E4,2.439599915E2,1.993999939E2,1.050000000E1,1.300000000E1
5.816849959E3,3.084891347E1,-8.074722648E1,1.100717989E4,2.441399994E2,1.995000000E2,1.050000000E1,1.300000000E1
5.817852167E3,3.084682931E1,-8.074807255E1,1.100617573E4,2.444499969E2,1.993999939E2,1.050000000E1,1.300000000E1
5.818866432E3,3.084475831E1,-8.074892574E1,1.100617156E4,2.439399872E2,1.993999939E2,1.050000000E1,1.300000000E1
5.819853968E3,3.084268802E1,-8.074977550E1,1.100616740E4,2.439899902E2,1.993999939E2,1.000000000E1,1.200000000E1
5.820854071E3,3.084061274E1,-8.075062844E1,1.100816324E4,2.441999969E2,1.993999939E2,1.050000000E1,1.200000000E1
5.821870205E3,3.083854694E1,-8.075149035E1,1.100715907E4,2.438899994E2,1.996000061E2,1.050000000E1,1.200000000E1
5.822866874E3,3.083648386E1,-8.075235821E1,1.100815489E4,2.433699951E2,1.996000061E2,1.000000000E1,1.200000000E1
5.823858160E3,3.083441730E1,-8.075321694E1,1.100915072E4,2.436799927E2,1.996000061E2,1.000000000E1,1.200000000E1
5.824856761E3,3.083235087E1,-8.075407575E1,1.101014656E4,2.431799927E2,1.996000061E2,1.050000000E1,1.200000000E1
5.825859887E3,3.083028532E1,-8.075494302E1,1.101214238E4,2.433899994E2,1.996000061E2,1.050000000E1,1.300000000E1
5.826860586E3,3.082822324E1,-8.075580988E1,1.101413821E4,2.430899963E2,1.998000031E2,1.050000000E1,1.200000000E1
5.827858651E3,3.082616720E1,-8.075667372E1,1.101513405E4,2.438999939E2,1.998000031E2,1.000000000E1,1.200000000E1
5.828866485E3,3.082410257E1,-8.075753739E1,1.101712989E4,2.440599976E2,1.996999969E2,1.000000000E1,1.300000000E1
5.829860377E3,3.082203493E1,-8.075839696E1,1.101612573E4,2.441599884E2,1.996999969E2,1.000000000E1,1.200000000E1
5.830861936E3,3.081996351E1,-8.075926876E1,1.101712154E4,2.445199890E2,1.996999969E2,1.000000000E1,1.200000000E1
5.831848985E3,3.081789779E1,-8.076013310E1,1.101811737E4,2.447699890E2,1.998000031E2,1.050000000E1,1.300000000E1
5.832862794E3,3.081581983E1,-8.076098210E1,1.101811322E4,2.444799957E2,1.996999969E2,1.000000000E1,1.300000000E1
5.833862881E3,3.081373797E1,-8.076183530E1,1.102010906E4,2.442500000E2,1.996000061E2,1.000000000E1,1.300000000E1
5.834851015E3,3.081166362E1,-8.076268740E1,1.102110491E4,2.444399872E2,1.996000061E2,1.000000000E1,1.300000000E1
5.835858350E3,3.080958487E1,-8.076353808E1,1.102210075E4,2.445800018E2,1.996000061E2,1.050000000E1,1.300000000E1
5.836863560E3,3.080751001E1,-8.076438013E1,1.102309662E4,2.446499939E2,1.996000061E2,1.000000000E1,1.300000000E1
5.837863155E3,3.080544081E1,-8.076521756E1,1.102209251E4,2.445399933E2,1.995000000E2,9.500000000E0,1.300000000E1
5.838861483E3,3.080336545E1,-8.076606564E1,1.102308837E4,2.444599915E2,1.995000000E2,1.050000000E1,1.300000000E1
5.839867571E3,3.080128984E1,-8.076691892E1,1.102208422E4,2.442200012E2,1.996000061E2,1.050000000E1,1.300000000E1
5.840867991E3,3.079922152E1,-8.076777857E1,1.102308007E4,2.441699982E2,1.996000061E2,1.100000000E1,1.400000000E1
5.841857779E3,3.079714847E1,-8.076864735E1,1.102407589E4,2.439799957E2,1.996999969E2,1.000000000E1,1.300000000E1
5.842859000E3,3.079507596E1,-8.076951019E1,1.102407173E4,2.438699951E2,1.996000061E2,1.000000000E1,1.300000000E1
5.843868907E3,3.079300823E1,-8.077038375E1,1.102306756E4,2.437999878E2,1.996999969E2,1.000000000E1,1.300000000E1
5.844868424E3,3.079093685E1,-8.077124935E1,1.102606340E4,2.438799896E2,1.996999969E2,1.100000000E1,1.400000000E1
5.845864707E3,3.078886505E1,-8.077211738E1,1.103005923E4,2.439899902E2,1.996999969E2,1.050000000E1,1.400000000E1
5.846863376E3,3.078679724E1,-8.077299085E1,1.103305506E4,2.443099976E2,1.998000031E2,1.150000000E1,1.400000000E1
5.847867509E3,3.078472401E1,-8.077385947E1,1.103605089E4,2.443999939E2,1.996000061E2,1.050000000E1,1.300000000E1
5.848861197E3,3.078264740E1,-8.077472976E1,1.104004672E4,2.446699982E2,1.996000061E2,1.050000000E1,1.300000000E1
5.849857111E3,3.078056588E1,-8.077559209E1,1.104304255E4,2.448600006E2,1.996000061E2,1.150000000E1,1.400000000E1
5.850859556E3,3.077849203E1,-8.077647571E1,1.104503836E4,2.443199921E2,1.998000031E2,1.200000000E1,1.400000000E1
5.851856459E3,3.077641311E1,-8.077735213E1,1.104603417E4,2.445699921E2,1.998000031E2,1.100000000E1,1.200000000E1
5.852860763E3,3.077433481E1,-8.077822954E1,1.104602999E4,2.446299896E2,1.996000061E2,1.150000000E1,1.200000000E1
5.853864684E3,3.077223636E1,-8.077909263E1,1.104602581E4,2.457200012E2,1.993999939E2,1.200000000E1,1.300000000E1
5.854867858E3,3.077013862E1,-8.077994934E1,1.104502164E4,2.463499908E2,1.993000031E2,1.250000000E1,1.300000000E1
5.855859014E3,3.076806850E1,-8.078080488E1,1.104601751E4,2.455800018E2,1.993999939E2,1.250000000E1,1.300000000E1
5.856867172E3,3.076600634E1,-8.078165791E1,1.104701339E4,2.443899994E2,1.996000061E2,1.200000000E1,1.300000000E1
5.857858703E3,3.076395047E1,-8.078250742E1,1.104700929E4,2.439700012E2,1.996999969E2,1.200000000E1,1.300000000E1
5.858859853E3,3.076188886E1,-8.078335583E1,1.104600519E4,2.437299957E2,1.996000061E2,1.150000000E1,1.300000000E1
5.859856393E3,3.075982352E1,-8.078420718E1,1.104600107E4,2.441199951E2,1.993000031E2,1.250000000E1,1.300000000E1
5.860861330E3,3.075774179E1,-8.078505334E1,1.104599695E4,2.441399994E2,1.993000031E2,1.200000000E1,1.300000000E1
5.861862652E3,3.075566463E1,-8.078591206E1,1.104299281E4,2.444199982E2,1.993000031E2,1.200000000E1,1.400000000E1
5.862849425E3,3.075357971E1,-8.078676433E1,1.103898867E4,2.439499969E2,1.993000031E2,1.200000000E1,1.400000000E1
5.863858608E3,3.075149673E1,-8.078762004E1,1.103498453E4,2.441199951E2,1.993999939E2,1.150000000E1,1.400000000E1
5.864861771E3,3.074942757E1,-8.078847793E1,1.103098041E4,2.441199951E2,1.993000031E2,1.400000000E1,1.700000000E1
5.865857637E3,3.074735527E1,-8.078932073E1,1.102897631E4,2.442999878E2,1.991999969E2,1.200000000E1,1.500000000E1
5.866871284E3,3.074529056E1,-8.079015171E1,1.102797224E4,2.442699890E2,1.991999969E2,1.200000000E1,1.500000000E1
5.867872138E3,3.074322018E1,-8.079098856E1,1.102696815E4,2.442500000E2,1.993000031E2,1.200000000E1,1.500000000E1
5.868863531E3,3.074114939E1,-8.079181904E1,1.102396408E4,2.437999878E2,1.993000031E2,1.200000000E1,1.500000000E1
5.869855941E3,3.073908313E1,-8.079265614E1,1.102196000E4,2.436699982E2,1.993000031E2,1.200000000E1,1.500000000E1
5.870870079E3,3.073701389E1,-8.079348327E1,1.101995594E4,2.436499939E2,1.993000031E2,1.200000000E1,1.500000000E1
5.871871090E3,3.073494590E1,-8.079433185E1,1.101595184E4,2.434499969E2,1.993000031E2,1.200000000E1,1.500000000E1
5.872862590E3,3.073287704E1,-8.079517758E1,1.101494775E4,2.432999878E2,1.993000031E2,1.200000000E1,1.600000000E1
5.873858015E3,3.073080671E1,-8.079602114E1,1.101394365E4,2.437099915E2,1.993000031E2,1.200000000E1,1.600000000E1
5.874868037E3,3.072872833E1,-8.079686461E1,1.101493955E4,2.438999939E2,1.993000031E2,1.150000000E1,1.600000000E1
5.875866112E3,3.072666039E1,-8.079771504E1,1.101593545E4,2.439299927E2,1.993999939E2,1.150000000E1,1.600000000E1
5.876863030E3,3.072458931E1,-8.079855910E1,1.101393136E4,2.442799988E2,1.993999939E2,1.200000000E1,1.700000000E1
5.877864230E3,3.072252120E1,-8.079940936E1,1.101492727E4,2.443899994E2,1.995000000E2,1.100000000E1,1.600000000E1
5.878853592E3,3.072045414E1,-8.080027035E1,1.101592315E4,2.442099915E2,1.996000061E2,1.100000000E1,1.500000000E1
5.879859259E3,3.071839680E1,-8.080111734E1,1.101791907E4,2.437999878E2,1.995000000E2,1.150000000E1,1.600000000E1
5.880846435E3,3.071634592E1,-8.080196969E1,1.101691500E4,2.433600006E2,1.995000000E2,1.100000000E1,1.500000000E1
5.881861514E3,3.071428937E1,-8.080283236E1,1.101891089E4,2.436599884E2,1.996000061E2,1.100000000E1,1.500000000E1
5.882855326E3,3.071222659E1,-8.080368513E1,1.101890680E4,2.434899902E2,1.995000000E2,1.000000000E1,1.400000000E1
5.883865138E3,3.071015844E1,-8.080453858E1,1.101490270E4,2.436599884E2,1.995000000E2,1.000000000E1,1.400000000E1
5.884858767E3,3.070809188E1,-8.080540032E1,1.101289859E4,2.440299988E2,1.996000061E2,1.100000000E1,1.500000000E1
5.885855104E3,3.070602796E1,-8.080626626E1,1.101189448E4,2.441399994E2,1.996000061E2,1.100000000E1,1.500000000E1
5.886864657E3,3.070395583E1,-8.080712439E1,1.101089037E4,2.446899872E2,1.996000061E2,1.100000000E1,1.600000000E1
5.887870547E3,3.070189116E1,-8.080797625E1,1.101088628E4,2.443600006E2,1.996999969E2,1.050000000E1,1.500000000E1
5.888860679E3,3.069981609E1,-8.080882902E1,1.101088218E4,2.445099945E2,1.996000061E2,1.100000000E1,1.600000000E1
5.889859153E3,3.069773281E1,-8.080967819E1,1.100887808E4,2.444099884E2,1.995000000E2,1.050000000E1,1.500000000E1
5.890863067E3,3.069565234E1,-8.081054740E1,1.100887395E4,2.442500000E2,1.996999969E2,1.050000000E1,1.500000000E1
5.891858933E3,3.069356726E1,-8.081141165E1,1.101186982E4,2.445999908E2,1.996999969E2,1.050000000E1,1.500000000E1
5.892847994E3,3.069147832E1,-8.081226099E1,1.101486571E4,2.444299927E2,1.996000061E2,1.100000000E1,1.500000000E1
5.893850816E3,3.068941562E1,-8.081311670E1,1.101786162E4,2.439799957E2,1.996999969E2,1.150000000E1,1.700000000E1
5.894856315E3,3.068733921E1,-8.081400049E1,1.102385747E4,2.439700012E2,1.998999939E2,1.150000000E1,1.600000000E1
5.895864059E3,3.068526804E1,-8.081487833E1,1.102885334E4,2.438300018E2,1.998999939E2,1.100000000E1,1.600000000E1
5.896868341E3,3.068320672E1,-8.081575004E1,1.103184923E4,2.437899933E2,1.998999939E2,1.200000000E1,1.700000000E1
5.897877352E3,3.068114419E1,-8.081661497E1,1.103084513E4,2.438199921E2,1.998999939E2,1.150000000E1,1.600000000E1
5.898870023E3,3.067908018E1,-8.081747554E1,1.103484104E4,2.437799988E2,1.998999939E2,1.100000000E1,1.600000000E1
5.899868845E3,3.067701878E1,-8.081834047E1,1.103783694E4,2.434799957E2,1.998000031E2,1.100000000E1,1.600000000E1
5.900861756E3,3.067494774E1,-8.081920666E1,1.103883283E4,2.434599915E2,1.996999969E2,1.100000000E1,1.600000000E1
5.901866991E3,3.067286919E1,-8.082006312E1,1.103882873E4,2.438999939E2,1.996999969E2,1.100000000E1,1.500000000E1
5.902862857E3,3.067078943E1,-8.082091958E1,1.103882463E4,2.442099915E2,1.996999969E2,1.100000000E1,1.600000000E1
5.903871067E3,3.066871336E1,-8.082178795E1,1.104082052E4,2.443300018E2,1.998000031E2,1.100000000E1,1.600000000E1
5.904860371E3,3.066664576E1,-8.082264391E1,1.103981644E4,2.438099976E2,1.996999969E2,1.100000000E1,1.600000000E1
5.905870302E3,3.066457748E1,-8.082348134E1,1.103781239E4,2.440000000E2,1.995000000E2,1.150000000E1,1.600000000E1
5.906865729E3,3.066251574E1,-8.082435331E1,1.103780829E4,2.437899933E2,1.996999969E2,1.050000000E1,1.400000000E1
5.907864440E3,3.066044897E1,-8.082522042E1,1.103980419E4,2.438099976E2,1.996999969E2,1.150000000E1,1.600000000E1
5.908871784E3,3.065837202E1,-8.082607605E1,1.103880010E4,2.446799927E2,1.996000061E2,1.100000000E1,1.500000000E1
5.909862973E3,3.065629540E1,-8.082693142E1,1.103879602E4,2.447799988E2,1.996000061E2,1.250000000E1,1.600000000E1
5.910865731E3,3.065421384E1,-8.082778897E1,1.103779192E4,2.454499969E2,1.995000000E2,1.150000000E1,1.500000000E1
5.911858718E3,3.065213450E1,-8.082865239E1,1.103678782E4,2.450199890E2,1.996000061E2,1.200000000E1,1.500000000E1
5.912860361E3,3.065006329E1,-8.082949561E1,1.103578377E4,2.450999908E2,1.995000000E2,1.200000000E1,1.500000000E1
5.913868116E3,3.064799091E1,-8.083035082E1,1.103577969E4,2.450499878E2,1.996000061E2,1.200000000E1,1.500000000E1
5.914842099E3,3.064591756E1,-8.083119580E1,1.103677563E4,2.445699921E2,1.995000000E2,1.250000000E1,1.500000000E1
5.915844855E3,3.064386353E1,-8.083204874E1,1.103777158E4,2.431100006E2,1.996000061E2,1.350000000E1,1.700000000E1
5.916856268E3,3.064181449E1,-8.083289615E1,1.103476755E4,2.429099884E2,1.996000061E2,1.400000000E1,1.700000000E1
5.917859485E3,3.063975795E1,-8.083373912E1,1.103176352E4,2.426100006E2,1.996999969E2,1.300000000E1,1.600000000E1
5.918867344E3,3.063770795E1,-8.083458477E1,1.103075949E4,2.430599976E2,1.996999969E2,1.300000000E1,1.600000000E1
5.919858251E3,3.063562890E1,-8.083542648E1,1.102975544E4,2.438600006E2,1.995000000E2,1.250000000E1,1.500000000E1
5.920857054E3,3.063355501E1,-8.083628378E1,1.102975136E4,2.444299927E2,1.993999939E2,1.300000000E1,1.600000000E1
5.921862733E3,3.063148183E1,-8.083715449E1,1.103174726E4,2.455800018E2,1.995000000E2,1.250000000E1,1.500000000E1
5.922862272E3,3.062941313E1,-8.083801623E1,1.103074319E4,2.459499969E2,1.993999939E2,1.400000000E1,1.700000000E1
5.923845383E3,3.062733911E1,-8.083886339E1,1.102973913E4,2.451999969E2,1.993999939E2,1.200000000E1,1.500000000E1
5.924863566E3,3.062526560E1,-8.083971625E1,1.102873507E4,2.450499878E2,1.995000000E2,1.250000000E1,1.700000000E1
5.925864224E3,3.062318383E1,-8.084058126E1,1.102773098E4,2.448499908E2,1.993999939E2,1.200000000E1,1.500000000E1
5.926859064E3,3.062110403E1,-8.084142306E1,1.102572693E4,2.440599976E2,1.993000031E2,1.150000000E1,1.500000000E1
5.927862718E3,3.061906098E1,-8.084227072E1,1.102772291E4,2.430199890E2,1.995000000E2,1.250000000E1,1.700000000E1
5.928863711E3,3.061700725E1,-8.084311671E1,1.103071889E4,2.424499969E2,1.993999939E2,1.200000000E1,1.700000000E1
5.929857977E3,3.061494463E1,-8.084396370E1,1.103171486E4,2.440299988E2,1.993999939E2,1.200000000E1,1.700000000E1
5.930864058E3,3.061286939E1,-8.084482284E1,1.103171079E4,2.448799896E2,1.996999969E2,1.200000000E1,1.700000000E1
5.931857539E3,3.061079026E1,-8.084567503E1,1.102970672E4,2.448300018E2,1.996999969E2,1.250000000E1,1.800000000E1
5.932868768E3,3.060871675E1,-8.084652596E1,1.102570267E4,2.450699921E2,1.996999969E2,1.100000000E1,1.600000000E1
5.933861004E3,3.060664981E1,-8.084737689E1,1.102469863E4,2.443499908E2,1.995000000E2,1.100000000E1,1.600000000E1
5.934851650E3,3.060458338E1,-8.084821944E1,1.102369460E4,2.444700012E2,1.995000000E2,1.100000000E1,1.600000000E1
5.935869414E3,3.060251066E1,-8.084906962E1,1.102469056E4,2.448799896E2,1.995000000E2,1.150000000E1,1.700000000E1
5.936868324E3,3.060043245E1,-8.084989716E1,1.102368655E4,2.449199982E2,1.993000031E2,1.150000000E1,1.700000000E1
5.937862362E3,3.059834796E1,-8.085074231E1,1.102368250E4,2.454599915E2,1.993000031E2,1.200000000E1,1.700000000E1
5.938868370E3,3.059626543E1,-8.085159659E1,1.102267843E4,2.458999939E2,1.993999939E2,1.300000000E1,1.800000000E1
5.939863319E3,3.059418274E1,-8.085244132E1,1.102167439E4,2.451999969E2,1.993999939E2,1.300000000E1,1.800000000E1
5.940859183E3,3.059209941E1,-8.085328940E1,1.101967034E4,2.451399994E2,1.993999939E2,1.350000000E1,1.900000000E1
5.941867641E3,3.059002883E1,-8.085413162E1,1.101966632E4,2.452999878E2,1.993999939E2,1.300000000E1,1.800000000E1
5.942860084E3,3.058794287E1,-8.085497609E1,1.101766227E4,2.454399872E2,1.993999939E2,1.400000000E1,1.900000000E1
5.943868283E3,3.058585406E1,-8.085580984E1,1.101565824E4,2.458499908E2,1.993000031E2,1.350000000E1,1.800000000E1
5.944861706E3,3.058377174E1,-8.085665608E1,1.101465420E4,2.452799988E2,1.993999939E2,1.450000000E1,1.900000000E1
5.945861341E3,3.058168150E1,-8.085750005E1,1.101165015E4,2.457899933E2,1.993999939E2,1.550000000E1,2.000000000E1
5.946861637E3,3.057960837E1,-8.085833548E1,1.101064615E4,2.443999939E2,1.991000061E2,1.450000000E1,1.900000000E1
5.947858918E3,3.057754504E1,-8.085918088E1,1.101464213E4,2.438899994E2,1.991000061E2,1.500000000E1,1.900000000E1
5.948851532E3,3.057548686E1,-8.086002963E1,1.101263812E4,2.429799957E2,1.993999939E2,1.500000000E1,1.900000000E1
5.949862018E3,3.057341615E1,-8.086088458E1,1.101363408E4,2.438499908E2,1.995000000E2,1.400000000E1,1.800000000E1
5.950854098E3,3.057133484E1,-8.086174046E1,1.101363002E4,2.439899902E2,1.995000000E2,1.450000000E1,1.800000000E1
5.951853851E3,3.056927830E1,-8.086260094E1,1.101462599E4,2.430399933E2,1.996000061E2,1.550000000E1,1.900000000E1
5.952858837E3,3.056720395E1,-8.086345087E1,1.101362196E4,2.433600006E2,1.996000061E2,1.600000000E1,2.000000000E1
5.953868905E3,3.056514887E1,-8.086431555E1,1.100961793E4,2.437899933E2,1.996999969E2,1.600000000E1,2.000000000E1
5.954860592E3,3.056309061E1,-8.086516203E1,1.100461392E4,2.431999969E2,1.998000031E2,1.650000000E1,2.000000000E1
